"d","test1"
673.5,-4503.687012
674.0,-4771.103516
674.5,-5018.013672
675.0,-5174.445801
675.5,-5189.859375
676.0,-5123.933105
676.5,-4930.245117
677.0,-4700.816406
677.5,-4482.295410
678.0,-4302.076660
678.5,-4191.084961
679.0,-4159.957031
679.5,-4187.925293
680.0,-4243.198242
680.5,-4312.173828
681.0,-4348.320801
681.5,-4416.846191
682.0,-4398.084961
682.5,-4352.239746
683.0,-4275.829102
683.5,-4190.905273
684.0,-4110.950195
684.5,-4041.200928
685.0,-3973.155029
685.5,-3929.812256
686.0,-3875.518311
686.5,-3431.835449
687.0,-3133.183350
687.5,-3076.879883
688.0,-3138.770020
688.5,-3281.297363
689.0,-3477.296387
689.5,-3644.845947
690.0,-3803.307861
690.5,-3861.760254
691.0,-3817.479736
691.5,-3751.163330
692.0,-3659.033203
692.5,-3488.149902
693.0,-3327.765869
693.5,-3181.895996
694.0,-3035.962402
694.5,-2781.549805
695.0,-2538.278809
695.5,-2465.040771
696.0,-2480.311523
696.5,-2514.426270
697.0,-2553.293213
697.5,-2581.013672
698.0,-2593.567383
698.5,-2613.785400
699.0,-2573.137207
699.5,-2473.699951
700.0,-2365.576172
700.5,-2241.450928
701.0,-2125.475586
701.5,-2020.589355
702.0,-1845.078735
702.5,-1639.592529
703.0,-1452.539429
703.5,-1316.301270
704.0,-1201.586060
704.5,-1061.416382
705.0,-930.994507
705.5,-816.183044
706.0,-642.472839
706.5,-495.492767
707.0,-354.039246
707.5,-207.716110
708.0,-94.831566
708.5,37.547039
709.0,133.055283
709.5,223.001175
710.0,277.978424
710.5,325.979218
